year,education,item,total,men person,female person
108,總計,湮滅證據,1,0,0
108,總計,瀆職,1,1,0
108,總計,脫逃,2,1,0
108,總計,藏匿頂替,156,1,1
108,總計,違反槍砲彈藥刀械管制條例,0,153,3
108,總計,違反就業服務法,0,0,0
108,總計,其他,0,0,0
108,不識字,總計,6,8,6
108,不識字,竊盜總計,2,3,3
108,不識字,重大竊盜,6,0,0
108,不識字,普通竊盜,0,3,3
108,不識字,汽車竊盜,0,0,0
108,不識字,機車竊盜,0,0,0
108,不識字,贓物,2,0,0
108,不識字,賭博,0,0,2
108,不識字,傷害總計,0,0,0
108,不識字,重傷害,0,0,0
108,不識字,一般傷害,0,0,0
108,不識字,詐欺背信總計,2,0,0
108,不識字,詐欺,0,0,0
108,不識字,背信,0,0,0
108,不識字,妨害自由,2,0,0
108,不識字,殺人總計,2,2,0
108,不識字,故意殺人,0,0,0
108,不識字,過失致死,2,0,0
108,不識字,駕駛過失,0,2,0
108,不識字,妨害婚姻及家庭,1,0,0
108,不識字,妨害風化,0,0,1
108,不識字,妨害性自主罪總計,0,0,0
108,不識字,強制性交,0,0,0
108,不識字,共同強制性交,0,0,0
108,不識字,對幼性交,0,0,0
108,不識字,性交猥褻,0,0,0
108,不識字,內亂,0,0,0
108,不識字,恐嚇取財總計,0,0,0
108,不識字,重大恐嚇取財,0,0,0
108,不識字,一般恐嚇取財,0,0,0
108,不識字,擄人勒贖,0,0,0
108,不識字,侵占,0,0,0
108,不識字,偽造文書印文,0,0,0
108,不識字,違反毒品危害防制條例總計,0,0,0
108,不識字,第一級毒品,0,0,0
108,不識字,第二級毒品,0,0,0
108,不識字,第三級毒品,0,0,0
108,不識字,第四級毒品,0,0,0
108,不識字,其他,0,0,0
108,不識字,毀棄損壞,0,1,0
108,不識字,妨害公務,0,0,0
108,不識字,違反著作權法,0,0,0
108,不識字,違反商標法,0,0,0
108,不識字,妨害電腦使用,0,0,0
108,不識字,強盜搶奪總計,0,0,0
108,不識字,強盜,0,0,0
108,不識字,搶奪,0,0,0
108,不識字,竊佔,0,0,0
108,不識字,偽造有價證券,0,0,0
108,不識字,妨害秩序,0,0,0
108,不識字,違反藥事法,0,0,0
108,不識字,違反國家總動員法,0,0,0
108,不識字,違反森林法,1,0,0
108,不識字,公共危險,0,1,0
108,不識字,侵害墳墓屍體,0,0,0
108,不識字,重利,0,0,0
108,不識字,妨害名譽,0,0,0
108,不識字,違反選罷法,0,0,0
108,不識字,妨害祕密,0,0,0
108,不識字,遺棄,0,0,0
108,不識字,違反貪污治罪條例,0,0,0
108,不識字,懲治走私條例,0,0,0
108,不識字,妨害兵役,0,0,0
108,不識字,偽造貨幣,0,0,0
108,不識字,偽造度量衡,0,0,0
108,不識字,偽證,0,0,0
108,不識字,誣告,0,0,0
108,不識字,湮滅證據,0,0,0
108,不識字,瀆職,0,0,0
108,不識字,脫逃,0,0,0
108,不識字,藏匿頂替,0,0,0
108,不識字,違反槍砲彈藥刀械管制條例,0,0,0
108,不識字,違反就業服務法,0,0,0
108,不識字,其他,0,0,0
108,自修,總計,1,1,0
108,自修,竊盜總計,0,1,0
108,自修,重大竊盜,1,0,0
108,自修,普通竊盜,0,1,0
108,自修,汽車竊盜,0,0,0
108,自修,機車竊盜,0,0,0
108,自修,贓物,0,0,0
108,自修,賭博,0,0,0
108,自修,傷害總計,0,0,0
108,自修,重傷害,0,0,0
108,自修,一般傷害,0,0,0
108,自修,詐欺背信總計,0,0,0
108,自修,詐欺,0,0,0
108,自修,背信,0,0,0
108,自修,妨害自由,0,0,0
108,自修,殺人總計,0,0,0
108,自修,故意殺人,0,0,0
108,自修,過失致死,0,0,0
108,自修,駕駛過失,0,0,0
108,自修,妨害婚姻及家庭,0,0,0
108,自修,妨害風化,0,0,0
108,自修,妨害性自主罪總計,0,0,0
108,自修,強制性交,0,0,0
108,自修,共同強制性交,0,0,0
108,自修,對幼性交,0,0,0
108,自修,性交猥褻,0,0,0
108,自修,內亂,0,0,0
108,自修,恐嚇取財總計,0,0,0
108,自修,重大恐嚇取財,0,0,0
108,自修,一般恐嚇取財,0,0,0
108,自修,擄人勒贖,0,0,0
108,自修,侵占,0,0,0
108,自修,偽造文書印文,0,0,0
108,自修,違反毒品危害防制條例總計,0,0,0
108,自修,第一級毒品,0,0,0
108,自修,第二級毒品,0,0,0
108,自修,第三級毒品,0,0,0
108,自修,第四級毒品,0,0,0
108,自修,其他,0,0,0
108,自修,毀棄損壞,0,0,0
108,自修,妨害公務,0,0,0
108,自修,違反著作權法,0,0,0
108,自修,違反商標法,0,0,0
108,自修,妨害電腦使用,0,0,0
108,自修,強盜搶奪總計,0,0,0
108,自修,強盜,0,0,0
108,自修,搶奪,0,0,0
108,自修,竊佔,0,0,0
108,自修,偽造有價證券,0,0,0
108,自修,妨害秩序,0,0,0
108,自修,違反藥事法,0,0,0
108,自修,違反國家總動員法,0,0,0
108,自修,違反森林法,0,0,0
108,自修,公共危險,0,0,0
108,自修,侵害墳墓屍體,0,0,0
108,自修,重利,0,0,0
108,自修,妨害名譽,0,0,0
108,自修,違反選罷法,0,0,0
108,自修,妨害祕密,0,0,0
108,自修,遺棄,0,0,0
108,自修,違反貪污治罪條例,0,0,0
108,自修,懲治走私條例,0,0,0
108,自修,妨害兵役,0,0,0
108,自修,偽造貨幣,0,0,0
108,自修,偽造度量衡,0,0,0
108,自修,偽證,0,0,0
108,自修,誣告,0,0,0
108,自修,湮滅證據,0,0,0
108,自修,瀆職,0,0,0
108,自修,脫逃,0,0,0
108,自修,藏匿頂替,0,0,0
108,自修,違反槍砲彈藥刀械管制條例,0,0,0
108,自修,違反就業服務法,0,0,0
108,自修,其他,0,0,0
108,國小,總計,151,303,118
108,國小,竊盜總計,52,105,46
108,國小,重大竊盜,147,0,0
108,國小,普通竊盜,0,101,46
108,國小,汽車竊盜,4,0,0
108,國小,機車竊盜,0,4,0
108,國小,贓物,48,0,0
108,國小,賭博,45,27,21
108,國小,傷害總計,0,35,10
108,國小,重傷害,45,0,0
108,國小,一般傷害,12,35,10
108,國小,詐欺背信總計,22,9,3
108,國小,詐欺,0,5,5
108,國小,背信,12,0,0
108,國小,妨害自由,10,9,3
108,國小,殺人總計,10,8,2
108,國小,故意殺人,0,1,0
108,國小,過失致死,10,0,0
108,國小,駕駛過失,0,8,2
108,國小,妨害婚姻及家庭,2,0,0
108,國小,妨害風化,15,1,1
108,國小,妨害性自主罪總計,16,15,0
108,國小,強制性交,1,0,0
108,國小,共同強制性交,0,1,0
108,國小,對幼性交,14,0,0
108,國小,性交猥褻,0,14,0
108,國小,內亂,2,0,0
108,國小,恐嚇取財總計,0,1,1
108,國小,重大恐嚇取財,2,0,0
108,國小,一般恐嚇取財,0,1,1
108,國小,擄人勒贖,8,0,0
108,國小,侵占,0,5,3
108,國小,偽造文書印文,33,0,0
108,國小,違反毒品危害防制條例總計,11,28,5
108,國小,第一級毒品,22,11,0
108,國小,第二級毒品,0,17,5
108,國小,第三級毒品,0,0,0
108,國小,第四級毒品,0,0,0
108,國小,其他,0,0,0
108,國小,毀棄損壞,3,3,1
108,國小,妨害公務,1,3,0
108,國小,違反著作權法,0,0,1
108,國小,違反商標法,0,0,0
108,國小,妨害電腦使用,1,0,0
108,國小,強盜搶奪總計,1,0,1
108,國小,強盜,0,0,0
108,國小,搶奪,1,0,0
108,國小,竊佔,0,0,1
108,國小,偽造有價證券,0,0,0
108,國小,妨害秩序,0,0,0
108,國小,違反藥事法,0,0,0
108,國小,違反國家總動員法,0,0,0
108,國小,違反森林法,55,0,0
108,國小,公共危險,0,44,11
108,國小,侵害墳墓屍體,0,0,0
108,國小,重利,6,0,0
108,國小,妨害名譽,1,1,5
108,國小,違反選罷法,0,1,0
108,國小,妨害祕密,0,0,0
108,國小,遺棄,0,0,0
108,國小,違反貪污治罪條例,0,0,0
108,國小,懲治走私條例,0,0,0
108,國小,妨害兵役,0,0,0
108,國小,偽造貨幣,0,0,0
108,國小,偽造度量衡,0,0,0
108,國小,偽證,0,0,0
108,國小,誣告,0,0,0
108,國小,湮滅證據,0,0,0
108,國小,瀆職,0,0,0
108,國小,脫逃,0,0,0
108,國小,藏匿頂替,0,0,0
108,國小,違反槍砲彈藥刀械管制條例,0,0,0
108,國小,違反就業服務法,0,0,0
108,國小,其他,0,0,0
108,國中,總計,684,4513,806
108,國中,竊盜總計,292,563,121
108,國中,重大竊盜,565,0,0
108,國中,普通竊盜,22,447,118
108,國中,汽車竊盜,94,22,0
108,國中,機車竊盜,3,91,3
108,國中,贓物,173,3,0
108,國中,賭博,322,136,37
108,國中,傷害總計,2,279,43
108,國中,重傷害,320,2,0
108,國中,一般傷害,180,277,43
108,國中,詐欺背信總計,361,156,24
108,國中,詐欺,6,274,75
108,國中,背信,174,4,2
108,國中,妨害自由,187,152,22
108,國中,殺人總計,197,146,41
108,國中,故意殺人,1,7,0
108,國中,過失致死,186,1,0
108,國中,駕駛過失,11,145,41
108,國中,妨害婚姻及家庭,29,8,3
108,國中,妨害風化,69,20,9
108,國中,妨害性自主罪總計,87,65,4
108,國中,強制性交,1,2,0
108,國中,共同強制性交,1,1,0
108,國中,對幼性交,67,1,0
108,國中,性交猥褻,0,63,4
108,國中,內亂,19,0,0
108,國中,恐嚇取財總計,0,17,2
108,國中,重大恐嚇取財,19,0,0
108,國中,一般恐嚇取財,4,17,2
108,國中,擄人勒贖,72,4,0
108,國中,侵占,33,45,27
108,國中,偽造文書印文,1990,15,18
108,國中,違反毒品危害防制條例總計,500,1754,236
108,國中,第一級毒品,1348,438,62
108,國中,第二級毒品,138,1186,162
108,國中,第三級毒品,4,126,12
108,國中,第四級毒品,0,4,0
108,國中,其他,0,0,0
108,國中,毀棄損壞,48,74,6
108,國中,妨害公務,5,44,4
108,國中,違反著作權法,0,4,1
108,國中,違反商標法,5,0,0
108,國中,妨害電腦使用,15,4,1
108,國中,強盜搶奪總計,3,13,2
108,國中,強盜,13,8,1
108,國中,搶奪,2,13,0
108,國中,竊佔,1,0,2
108,國中,偽造有價證券,72,0,1
108,國中,妨害秩序,2,63,9
108,國中,違反藥事法,0,1,1
108,國中,違反國家總動員法,0,0,0
108,國中,違反森林法,716,0,0
108,國中,公共危險,0,643,73
108,國中,侵害墳墓屍體,7,0,0
108,國中,重利,82,7,0
108,國中,妨害名譽,6,55,27
108,國中,違反選罷法,4,4,2
108,國中,妨害祕密,0,3,1
108,國中,遺棄,0,0,0
108,國中,違反貪污治罪條例,0,0,0
108,國中,懲治走私條例,0,0,0
108,國中,妨害兵役,2,0,0
108,國中,偽造貨幣,0,1,1
108,國中,偽造度量衡,0,0,0
108,國中,偽證,6,0,0
108,國中,誣告,0,4,2
108,國中,湮滅證據,0,0,0
108,國中,瀆職,0,0,0
108,國中,脫逃,0,0,0
108,國中,藏匿頂替,23,0,0
108,國中,違反槍砲彈藥刀械管制條例,0,23,0
108,國中,違反就業服務法,0,0,0
108,國中,其他,0,0,0
108,高中(職),總計,1661,14899,3312
108,高中(職),竊盜總計,737,1305,356
108,高中(職),重大竊盜,1491,1,0
108,高中(職),普通竊盜,36,1149,342
108,高中(職),汽車竊盜,126,33,3
108,高中(職),機車竊盜,8,115,11
108,高中(職),贓物,567,8,0
108,高中(職),賭博,1259,465,102
108,高中(職),傷害總計,2,1075,184
108,高中(職),重傷害,1257,2,0
108,高中(職),一般傷害,923,1073,184
108,高中(職),詐欺背信總計,1787,776,147
108,高中(職),詐欺,76,1806,674
108,高中(職),背信,847,58,18
108,高中(職),妨害自由,940,718,129
108,高中(職),殺人總計,1005,777,163
108,高中(職),故意殺人,6,14,1
108,高中(職),過失致死,934,6,0
108,高中(職),駕駛過失,71,771,163
108,高中(職),妨害婚姻及家庭,64,42,29
108,高中(職),妨害風化,222,41,23
108,高中(職),妨害性自主罪總計,253,220,2
108,高中(職),強制性交,0,8,0
108,高中(職),共同強制性交,1,0,0
108,高中(職),對幼性交,221,1,0
108,高中(職),性交猥褻,0,219,2
108,高中(職),內亂,31,0,0
108,高中(職),恐嚇取財總計,0,26,5
108,高中(職),重大恐嚇取財,31,0,0
108,高中(職),一般恐嚇取財,0,26,5
108,高中(職),擄人勒贖,433,0,0
108,高中(職),侵占,139,310,123
108,高中(職),偽造文書印文,4547,91,48
108,高中(職),違反毒品危害防制條例總計,877,3808,739
108,高中(職),第一級毒品,3375,724,153
108,高中(職),第二級毒品,286,2815,560
108,高中(職),第三級毒品,7,261,25
108,高中(職),第四級毒品,0,6,1
108,高中(職),其他,0,0,0
108,高中(職),毀棄損壞,143,252,59
108,高中(職),妨害公務,54,126,17
108,高中(職),違反著作權法,4,38,16
108,高中(職),違反商標法,62,2,2
108,高中(職),妨害電腦使用,56,49,13
108,高中(職),強盜搶奪總計,53,45,11
108,高中(職),強盜,7,33,1
108,高中(職),搶奪,49,7,0
108,高中(職),竊佔,4,38,11
108,高中(職),偽造有價證券,157,2,2
108,高中(職),妨害秩序,13,144,13
108,高中(職),違反藥事法,0,11,2
108,高中(職),違反國家總動員法,5,0,0
108,高中(職),違反森林法,2534,5,0
108,高中(職),公共危險,0,2312,222
108,高中(職),侵害墳墓屍體,55,0,0
108,高中(職),重利,557,52,3
108,高中(職),妨害名譽,71,380,177
108,高中(職),違反選罷法,52,46,25
108,高中(職),妨害祕密,7,41,11
108,高中(職),遺棄,0,0,7
108,高中(職),違反貪污治罪條例,0,0,0
108,高中(職),懲治走私條例,0,0,0
108,高中(職),妨害兵役,5,0,0
108,高中(職),偽造貨幣,0,5,0
108,高中(職),偽造度量衡,8,0,0
108,高中(職),偽證,32,7,1
108,高中(職),誣告,0,18,14
108,高中(職),湮滅證據,1,0,0
108,高中(職),瀆職,0,1,0
108,高中(職),脫逃,0,0,0
108,高中(職),藏匿頂替,111,0,0
108,高中(職),違反槍砲彈藥刀械管制條例,0,108,3
108,高中(職),違反就業服務法,0,0,0
108,高中(職),其他,0,0,0
108,大專,總計,285,1927,584
108,大專,竊盜總計,127,213,72
108,大專,重大竊盜,258,1,0
108,大專,普通竊盜,3,189,69
108,大專,汽車竊盜,21,3,0
108,大專,機車竊盜,3,18,3
108,大專,贓物,100,3,0
108,大專,賭博,148,81,19
108,大專,傷害總計,0,114,34
108,大專,重傷害,148,0,0
108,大專,一般傷害,167,114,34
108,大專,詐欺背信總計,388,129,38
108,大專,詐欺,11,192,111
108,大專,背信,156,9,2
108,大專,妨害自由,232,120,36
108,大專,殺人總計,248,173,59
108,大專,故意殺人,0,0,0
108,大專,過失致死,232,0,0
108,大專,駕駛過失,16,173,59
108,大專,妨害婚姻及家庭,16,7,9
108,大專,妨害風化,56,13,3
108,大專,妨害性自主罪總計,57,54,2
108,大專,強制性交,0,3,0
108,大專,共同強制性交,0,0,0
108,大專,對幼性交,56,0,0
108,大專,性交猥褻,0,54,2
108,大專,內亂,1,0,0
108,大專,恐嚇取財總計,0,1,0
108,大專,重大恐嚇取財,1,0,0
108,大專,一般恐嚇取財,0,1,0
108,大專,擄人勒贖,79,0,0
108,大專,侵占,31,44,35
108,大專,偽造文書印文,306,24,7
108,大專,違反毒品危害防制條例總計,44,271,35
108,大專,第一級毒品,230,42,2
108,大專,第二級毒品,31,204,26
108,大專,第三級毒品,0,25,6
108,大專,第四級毒品,0,0,0
108,大專,其他,0,0,0
108,大專,毀棄損壞,19,47,5
108,大專,妨害公務,10,15,4
108,大專,違反著作權法,1,8,2
108,大專,違反商標法,26,1,0
108,大專,妨害電腦使用,1,17,9
108,大專,強盜搶奪總計,0,1,0
108,大專,強盜,1,3,0
108,大專,搶奪,0,1,0
108,大專,竊佔,0,0,0
108,大專,偽造有價證券,13,0,0
108,大專,妨害秩序,5,10,3
108,大專,違反藥事法,0,3,2
108,大專,違反國家總動員法,0,0,0
108,大專,違反森林法,369,0,0
108,大專,公共危險,0,324,45
108,大專,侵害墳墓屍體,1,0,0
108,大專,重利,162,1,0
108,大專,妨害名譽,4,98,64
108,大專,違反選罷法,11,3,1
108,大專,妨害祕密,0,9,2
108,大專,遺棄,0,0,0
108,大專,違反貪污治罪條例,0,0,0
108,大專,懲治走私條例,0,0,0
108,大專,妨害兵役,0,0,0
108,大專,偽造貨幣,0,0,0
108,大專,偽造度量衡,0,0,0
108,大專,偽證,4,0,0
108,大專,誣告,0,2,2
108,大專,湮滅證據,0,0,0
108,大專,瀆職,1,0,0
108,大專,脫逃,0,1,0
108,大專,藏匿頂替,5,0,0
108,大專,違反槍砲彈藥刀械管制條例,0,5,0
108,大專,違反就業服務法,0,0,0
108,大專,其他,0,0,0
108,研究所,總計,2,39,9
108,研究所,竊盜總計,0,2,0
108,研究所,重大竊盜,2,0,0
108,研究所,普通竊盜,0,2,0
108,研究所,汽車竊盜,0,0,0
108,研究所,機車竊盜,0,0,0
108,研究所,贓物,0,0,0
108,研究所,賭博,5,0,0
108,研究所,傷害總計,0,4,1
108,研究所,重傷害,5,0,0
108,研究所,一般傷害,3,4,1
108,研究所,詐欺背信總計,8,2,1
108,研究所,詐欺,1,3,3
108,研究所,背信,2,1,0
108,研究所,妨害自由,6,1,1
108,研究所,殺人總計,7,6,0
108,研究所,故意殺人,0,0,0
108,研究所,過失致死,6,0,0
108,研究所,駕駛過失,1,6,0
108,研究所,妨害婚姻及家庭,0,1,0
108,研究所,妨害風化,1,0,0
108,研究所,妨害性自主罪總計,1,1,0
108,研究所,強制性交,0,0,0
108,研究所,共同強制性交,0,0,0
108,研究所,對幼性交,1,0,0
108,研究所,性交猥褻,0,1,0
108,研究所,內亂,0,0,0
108,研究所,恐嚇取財總計,0,0,0
108,研究所,重大恐嚇取財,0,0,0
108,研究所,一般恐嚇取財,0,0,0
108,研究所,擄人勒贖,0,0,0
108,研究所,侵占,1,0,0
108,研究所,偽造文書印文,1,1,0
108,研究所,違反毒品危害防制條例總計,0,0,1
108,研究所,第一級毒品,1,0,0
108,研究所,第二級毒品,0,0,1
108,研究所,第三級毒品,0,0,0
108,研究所,第四級毒品,0,0,0
108,研究所,其他,0,0,0
108,研究所,毀棄損壞,0,2,0
108,研究所,妨害公務,0,0,0
108,研究所,違反著作權法,0,0,0
108,研究所,違反商標法,0,0,0
108,研究所,妨害電腦使用,0,0,0
108,研究所,強盜搶奪總計,0,0,0
108,研究所,強盜,0,0,0
108,研究所,搶奪,0,0,0
108,研究所,竊佔,0,0,0
108,研究所,偽造有價證券,0,0,0
108,研究所,妨害秩序,0,0,0
108,研究所,違反藥事法,0,0,0
108,研究所,違反國家總動員法,0,0,0
108,研究所,違反森林法,10,0,0
108,研究所,公共危險,0,8,2
108,研究所,侵害墳墓屍體,0,0,0
108,研究所,重利,6,0,0
108,研究所,妨害名譽,0,5,1
108,研究所,違反選罷法,0,0,0
108,研究所,妨害祕密,0,0,0
108,研究所,遺棄,0,0,0
108,研究所,違反貪污治罪條例,0,0,0
108,研究所,懲治走私條例,0,0,0
108,研究所,妨害兵役,0,0,0
108,研究所,偽造貨幣,0,0,0
108,研究所,偽造度量衡,0,0,0
108,研究所,偽證,0,0,0
108,研究所,誣告,0,0,0
108,研究所,湮滅證據,0,0,0
108,研究所,瀆職,0,0,0
108,研究所,脫逃,0,0,0
108,研究所,藏匿頂替,0,0,0
108,研究所,違反槍砲彈藥刀械管制條例,0,0,0
108,研究所,違反就業服務法,0,0,0
108,研究所,其他,0,0,0
108,其他(含不詳),總計,5429,4363,1066
108,其他(含不詳),竊盜總計,510,398,112
108,其他(含不詳),重大竊盜,0,0,0
108,其他(含不詳),普通竊盜,472,361,111
108,其他(含不詳),汽車竊盜,9,9,0
108,其他(含不詳),機車竊盜,29,28,1
108,其他(含不詳),贓物,3,3,0
108,其他(含不詳),賭博,270,238,32
108,其他(含不詳),傷害總計,465,368,97
108,其他(含不詳),重傷害,0,0,0
108,其他(含不詳),一般傷害,465,368,97
108,其他(含不詳),詐欺背信總計,469,312,157
108,其他(含不詳),詐欺,457,304,153
108,其他(含不詳),背信,12,8,4
108,其他(含不詳),妨害自由,292,247,45
108,其他(含不詳),殺人總計,2,2,0
108,其他(含不詳),故意殺人,2,2,0
108,其他(含不詳),過失致死,0,0,0
108,其他(含不詳),駕駛過失,403,315,88
108,其他(含不詳),妨害婚姻及家庭,21,14,7
108,其他(含不詳),妨害風化,59,35,24
108,其他(含不詳),妨害性自主罪總計,54,54,0
108,其他(含不詳),強制性交,0,0,0
108,其他(含不詳),共同強制性交,0,0,0
108,其他(含不詳),對幼性交,0,0,0
108,其他(含不詳),性交猥褻,54,54,0
108,其他(含不詳),內亂,0,0,0
108,其他(含不詳),恐嚇取財總計,42,37,5
108,其他(含不詳),重大恐嚇取財,0,0,0
108,其他(含不詳),一般恐嚇取財,42,37,5
108,其他(含不詳),擄人勒贖,0,0,0
108,其他(含不詳),侵占,170,117,53
108,其他(含不詳),偽造文書印文,53,36,17
108,其他(含不詳),違反毒品危害防制條例總計,1029,836,193
